itemid,name,source_type,confidence,policy_hint,reason,path_family,file,line,context,auto_live_promotion
483,broken_mithran_fishing_rod,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/otherAreas/Inside_the_Belly.lua,375,"}, ||  ||     [xi.item.MEGALODON] = ||     { ||         gil = 532, ||         items = ||         { ||             { chance = 3, itemId = xi.item.BROKEN_MITHRAN_FISHING_ROD }, -- guessing 3%. Wiki unknown ||             { chance = 3, itemId = xi.item.MITHRAN_FISHING_ROD }, -- guessing 3%. Wiki unknown ||         } ||     }, ||  ||     [xi.item.MATSYA] = ||     { ||         gil = 12592,",0
489,broken_lu_shangs_fishing_rod,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Irmilant.lua,16,"|| entity.onTrade = function(player, npc, trade) ||     local Indomitable = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.INDOMITABLE_SPIRIT) ||     local ImmortalLuShang = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.THE_IMMORTAL_LU_SHANG) ||  ||     if ||         (ImmortalLuShang == xi.questStatus.QUEST_ACCEPTED or ImmortalLuShang == xi.questStatus.QUEST_COMPLETED) and ||         npcUtil.tradeHas(trade, { 720, xi.item.BROKEN_LU_SHANGS_FISHING_ROD, xi.item.LIGHT_CRYSTAL }) ||     then ||         player:startEvent(78) ||     elseif ||         (Indomitable == xi.questStatus.QUEST_ACCEPTED or Indomitable == xi.questStatus.QUEST_COMPLETED) and ||         npcUtil.tradeHas(trade, { 1837, 1826 }) ||     then ||         player:startEvent(132)",0
489,broken_lu_shangs_fishing_rod,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Rabao/npcs/Irmilant.lua,33,"|| entity.onTrigger = function(player, npc) ||     local Indomitable = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.INDOMITABLE_SPIRIT) ||     local ImmortalLuShang = player:getQuestStatus(xi.questLog.OUTLANDS, xi.quest.id.outlands.THE_IMMORTAL_LU_SHANG) ||     local indomitableTimer = player:getCharVar('IndomitableSpiritTimer') ||  ||     if ||         player:hasItem(xi.item.BROKEN_LU_SHANGS_FISHING_ROD) and ||         (ImmortalLuShang == xi.questStatus.QUEST_AVAILABLE or ImmortalLuShang == xi.questStatus.QUEST_COMPLETED) ||     then ||         player:startEvent(77) --Offer the quest if the player has the broken rod ||     elseif ||         player:hasKeyItem(xi.ki.SERPENT_RUMORS) and ||         Indomitable == xi.questStatus.QUEST_AVAILABLE ||     then",0
489,broken_lu_shangs_fishing_rod,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,OTHER,scripts/tests/systems/crafting/transaction.lua,94,"assert(player:getItemCount(ingredient) == stackQty - 1, ||             string.format('expected %d remaining, got %d', stackQty - 1, player:getItemCount(ingredient))) ||     end) ||  ||     it('NO_LOSS recipe fail preserves ingredient', function() ||         -- Recipe 3049: Light Crystal + Broken Lu Shang's -> Lu Shang's. Wood 70, NO_LOSS. ||         local lightCrystal = xi.item.LIGHT_CRYSTAL ||         local brokenRod    = xi.item.BROKEN_LU_SHANGS_FISHING_ROD ||         local luShangs     = xi.item.LU_SHANGS_FISHING_ROD ||  ||         player:setSkillLevel(xi.skill.WOODWORKING, 550) ||  ||         local sawFail = false ||         for i = 1, 20 do ||             player:addItem(lightCrystal)",0
492,canteen_of_drachenfall_water,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Drachenfall.lua,57,"end, ||  ||         [xi.zone.BASTOK_MINES] = ||         { ||             ['Black_Mud'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeMatches(trade, { { xi.item.CANTEEN_OF_DRACHENFALL_WATER, 1 } }) then ||                         return quest:progressEvent(103) ||                     end ||                 end, ||  ||                 onTrigger = function(player, npc) ||                     if ||                         not player:findItem(xi.item.BRASS_CANTEEN) and",0
492,canteen_of_drachenfall_water,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Drachenfall.lua,65,"return quest:progressEvent(103) ||                     end ||                 end, ||  ||                 onTrigger = function(player, npc) ||                     if ||                         not player:findItem(xi.item.BRASS_CANTEEN) and ||                         not player:findItem(xi.item.CANTEEN_OF_DRACHENFALL_WATER) ||                     then ||                         return quest:progressEvent(102) ||                     end ||                 end, ||             }, ||  ||             onEventFinish =",0
492,canteen_of_drachenfall_water,QUEST_REWARD,MEDIUM,PROTECTED,QUEST_REWARD_LIKE_CONTEXT,QUEST,scripts/quests/bastok/Drachenfall.lua,93,"[xi.zone.NORTH_GUSTABERG] = ||         { ||             ['Waterfall_Base'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if ||                         npcUtil.tradeMatches(trade, { { xi.item.BRASS_CANTEEN, 1 } }) and ||                         npcUtil.giveItem(player, xi.item.CANTEEN_OF_DRACHENFALL_WATER) ||                     then ||                         player:tradeComplete() ||                     end ||                 end, ||             }, ||         }, ||     },",0
493,brass_canteen,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Drachenfall.lua,64,"if npcUtil.tradeMatches(trade, { { xi.item.CANTEEN_OF_DRACHENFALL_WATER, 1 } }) then ||                         return quest:progressEvent(103) ||                     end ||                 end, ||  ||                 onTrigger = function(player, npc) ||                     if ||                         not player:findItem(xi.item.BRASS_CANTEEN) and ||                         not player:findItem(xi.item.CANTEEN_OF_DRACHENFALL_WATER) ||                     then ||                         return quest:progressEvent(102) ||                     end ||                 end, ||             }, ||",0
493,brass_canteen,QUEST_REWARD,MEDIUM,PROTECTED,QUEST_REWARD_LIKE_CONTEXT,QUEST,scripts/quests/bastok/Drachenfall.lua,38,"{ ||                 onTrigger = quest:progressEvent(101) ||             }, ||  ||             onEventFinish = ||             { ||                 [101] = function(player, csid, option, npc) ||                     if npcUtil.giveItem(player, xi.item.BRASS_CANTEEN) then ||                         quest:begin(player) ||                     end ||                 end, ||             } ||         }, ||     }, ||",0
493,brass_canteen,QUEST_REWARD,MEDIUM,PROTECTED,QUEST_REWARD_LIKE_CONTEXT,QUEST,scripts/quests/bastok/Drachenfall.lua,75,"end ||                 end, ||             }, ||  ||             onEventFinish = ||             { ||                 [102] = function(player, csid, option, npc) ||                     npcUtil.giveItem(player, xi.item.BRASS_CANTEEN) ||                 end, ||  ||                 [103] = function(player, csid, option, npc) ||                     if quest:complete(player) then ||                         player:tradeComplete() ||                     end ||                 end,",0
493,brass_canteen,QUEST_REWARD,MEDIUM,PROTECTED,QUEST_REWARD_LIKE_CONTEXT,QUEST,scripts/quests/bastok/Drachenfall.lua,92,"||         [xi.zone.NORTH_GUSTABERG] = ||         { ||             ['Waterfall_Base'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if ||                         npcUtil.tradeMatches(trade, { { xi.item.BRASS_CANTEEN, 1 } }) and ||                         npcUtil.giveItem(player, xi.item.CANTEEN_OF_DRACHENFALL_WATER) ||                     then ||                         player:tradeComplete() ||                     end ||                 end, ||             }, ||         },",0
498,yagudo_bead_necklace,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/windurst/Mihgos_Amigo.lua,64,"['Nanaa_Mihgo'] = ||             { ||                 onTrigger = function(player, npc) ||                     return quest:event(82) ||                 end, ||  ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeHas(trade, { { xi.item.YAGUDO_BEAD_NECKLACE, 4 } }) then ||                         return quest:progressEvent(88, 200) ||                     end ||                 end, ||             }, ||  ||             ['Bopa_Greso'] = quest:event(84), ||",0
498,yagudo_bead_necklace,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/windurst/Mihgos_Amigo.lua,72,"return quest:progressEvent(88, 200) ||                     end ||                 end, ||             }, ||  ||             ['Bopa_Greso'] = quest:event(84), ||  ||             ['Cha_Lebagta'] = quest:event(85, 0, xi.item.YAGUDO_BEAD_NECKLACE), ||  ||             onEventFinish = ||             { ||                 [88] = function(player, csid, option, npc) ||                     if quest:complete(player) then ||                         player:confirmTrade() ||                         player:addFame(xi.fameArea.NORG, 30)",0
498,yagudo_bead_necklace,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/windurst/Mihgos_Amigo.lua,103,"onTrigger = function(player, npc) ||                     if quest:getMustZone(player) then ||                         return quest:event(89) ||                     end ||                 end, ||  ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeHas(trade, { { xi.item.YAGUDO_BEAD_NECKLACE, 4 } }) then ||                         return quest:progressEvent(494, 200) ||                     end ||                 end, ||             }, ||  ||             ['Cha_Lebagta'] = ||             {",0
498,yagudo_bead_necklace,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/windurst/Mihgos_Amigo.lua,113,"end, ||             }, ||  ||             ['Cha_Lebagta'] = ||             { ||                 onTrigger = function(player, npc) ||                     if quest:getMustZone(player) then ||                         return quest:event(91, 0, xi.item.YAGUDO_BEAD_NECKLACE) ||                     end ||                 end, ||             }, ||  ||             onEventFinish = ||             { ||                 [494] = function(player, csid, option, npc)",0
501,quadav_helm,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Vengeful_Wrath.lua,49,"end, ||  ||         [xi.zone.BASTOK_MINES] = ||         { ||             ['Goraow'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeMatches(trade, { { xi.item.QUADAV_HELM, 1 } }) then ||                         return quest:progressEvent(107) ||                     end ||                 end, ||             }, ||  ||             onEventFinish = ||             {",0
503,pinch_of_valkurm_sunsand,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/ahtUrhgan/An_Empty_Vessel.lua,24,"{ ||     title = xi.title.BEARER_OF_THE_MARK_OF_ZAHAK, || } ||  || local requiredItemList = || { ||     xi.item.SIRENS_TEAR, ||     xi.item.PINCH_OF_VALKURM_SUNSAND, ||     xi.item.DANGRUF_STONE, || } ||  || quest.sections = || { ||     { ||         check = function(player, status, vars)",0
503,pinch_of_valkurm_sunsand,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Stardust.lua,49,"end, ||  ||         [xi.zone.METALWORKS] = ||         { ||             ['Baldric'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeMatches(trade, { { xi.item.PINCH_OF_VALKURM_SUNSAND, 1 } }) then ||                         return quest:progressEvent(555) ||                     end ||                 end, ||             }, ||  ||             onEventFinish = ||             {",0
503,pinch_of_valkurm_sunsand,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/bastok/Stardust.lua,84,"[xi.zone.METALWORKS] = ||         { ||             ['Baldric'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if ||                         quest:getVar(player, 'Prog') == 1 and ||                         npcUtil.tradeMatches(trade, { { xi.item.PINCH_OF_VALKURM_SUNSAND, 1 } }) ||                     then ||                         return quest:progressEvent(555) ||                     end ||                 end, ||  ||                 onTrigger = function(player, npc) ||                     if",0
503,pinch_of_valkurm_sunsand,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/jeuno/LB09_1_Dormant_Powers_Dislodged.lua,19,"-- NOTE: Timing minigame was guesstimated! No capture available. || -- The event seems to handle the actual timing. As in, it counts for us. || -- Always the same camera angle at victory. That is, close up of player, at arround 9 seconds. || -- Wining timing: 10 seconds aprox. ||  || local itemWantedTable = || { ||     [0] = { xi.item.PINCH_OF_VALKURM_SUNSAND }, ||     [1] = { xi.item.FADED_CRYSTAL            }, ||     [2] = { xi.item.ORCISH_PLATE_ARMOR       }, ||     [3] = { xi.item.MAGICKED_SKULL           }, ||     [4] = { xi.item.CUP_OF_DHALMEL_SALIVA    }, ||     [5] = { xi.item.YAGUDO_CAULK             }, ||     [6] = { xi.item.SIRENS_TEAR              }, ||     [7] = { xi.item.DANGRUF_STONE            },",0
503,pinch_of_valkurm_sunsand,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,NPC_SCRIPT,scripts/zones/Valkurm_Dunes/npcs/qm1.lua,15,"---@type TNpcEntity || local entity = {} ||  || entity.onTrigger = function(player, npc) ||     -- NOTE: The NPC is despawned when weather is not up, we do NOT need to check weather. ||     if player:getCharVar('[qm1]mustZone') ~= 0 then ||         player:messageSpecial(ID.text.JUST_A_PILE_OF_SAND) ||     elseif npcUtil.giveItem(player, xi.item.PINCH_OF_VALKURM_SUNSAND) then ||         player:setCharVar('[qm1]mustZone', player:getZoneID()) ||     end || end ||  || return entity",0
505,sheepskin,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/sandoria/The_Seamstress.lua,83,"end, ||  ||         [xi.zone.SOUTHERN_SAN_DORIA] = ||         { ||             ['Hanaa_Punaa'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeHasExactly(trade, { { xi.item.SHEEPSKIN, 3 } }) then ||                         return quest:progressEvent(530) ||                     end ||                 end, ||             }, ||  ||             onEventFinish = ||             {",0
505,sheepskin,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,MOB_SCRIPT,scripts/zones/Lufaise_Meadows/mobs/Padfoot.lua,304,"if mob:getID() == ID.mob.PADFOOT[GetServerVariable('realPadfoot')] then ||             loot:addGroup(xi.drop_rate.GUARANTEED, ||             { ||                 { item = xi.item.ASSAILANTS_RING, weight = 750 }, ||                 { item = xi.item.ASTRAL_EARRING, weight = 250 }, ||             }) ||         else ||             loot:addItem(xi.item.SHEEPSKIN, xi.drop_rate.VERY_COMMON) ||             loot:addItem(xi.item.LANOLIN_CUBE, xi.drop_rate.GUARANTEED) ||         end ||     end) || end ||  || entity.onMobDespawn = function(mob) ||     local mobId = mob:getID()",0
532,magicmart_flyer,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Port_San_dOria/npcs/Regine.lua,37,"ffr == xi.questStatus.QUEST_ACCEPTED and ||         utils.mask.isFull(player:getCharVar('[ffr]deliveryMask'), 15) ||     then ||         -- all 15 flyers delivered ||         player:startEvent(603) ||     elseif ||         ffr == xi.questStatus.QUEST_ACCEPTED and ||         not player:hasItem(xi.item.MAGICMART_FLYER) ||     then -- on quest but out of flyers ||         player:startEvent(510, 3) ||  ||     -- DEFAULT MENU ||     else ||         player:startEvent(510) ||     end",0
532,magicmart_flyer,NPC_SCRIPT_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,NPC_SCRIPT,scripts/zones/Southern_San_dOria/npcs/Cletae.lua,17,"local entity = {} ||  || entity.onTrade = function(player, npc, trade) ||     -- Flyers_For_Regine needs to be reviewed. ||     local flyerForRegine = player:getQuestStatus(xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE) ||  ||     if flyerForRegine == 1 then ||         if npcUtil.tradeHasExactly(trade, xi.item.MAGICMART_FLYER) then ||             player:messageSpecial(ID.text.FLYER_REFUSED) ||         end ||     end || end ||  || entity.onTrigger = function(player, npc) ||     local guildSkillId = xi.skill.LEATHERCRAFT",0
532,magicmart_flyer,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/flyers_for_regine.lua,86,"end ||     end || end ||  || quests.flyers_for_regine.onTrade = function(player, npc, trade, ffrId) ||     if ||         player:getQuestStatus(xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE) == xi.questStatus.QUEST_ACCEPTED and ||         npcUtil.tradeHas(trade, xi.item.MAGICMART_FLYER) ||     then ||         local zoneId = player:getZoneID() ||         local ID = zones[zoneId] ||         local mask = player:getCharVar('[ffr]deliveryMask') ||         local alreadyDelivered = utils.mask.getBit(mask, ffrId) ||  ||         if alreadyDelivered then",0
532,magicmart_flyer,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,NPC_SCRIPT,scripts/zones/Port_San_dOria/npcs/Regine.lua,17,"local flyersForRegine = player:getQuestStatus(xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE) ||  ||     -- FLYERS FOR REGINE ||     if ||         flyersForRegine == xi.questStatus.QUEST_ACCEPTED and ||         npcUtil.tradeHas(trade, { { 'gil', 10 } }) ||     then ||         if npcUtil.giveItem(player, xi.item.MAGICMART_FLYER) then ||             player:confirmTrade() ||         end ||     end || end ||  || entity.onTrigger = function(player, npc) ||     local ffr = player:getQuestStatus(xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE)",0
532,magicmart_flyer,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,NPC_SCRIPT,scripts/zones/Port_San_dOria/npcs/Regine.lua,50,"player:startEvent(510) ||     end || end ||  || entity.onEventFinish = function(player, csid, option, npc) ||     -- FLYERS FOR REGINE ||     if csid == 510 and option == 2 then ||         if npcUtil.giveItem(player, { { xi.item.MAGICMART_FLYER, 1 }, { xi.item.MAGICMART_FLYER, 14 } })  then ||             player:addQuest(xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE) ||         end ||     elseif csid == 603 then ||         npcUtil.completeQuest( ||             player, xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE, ||             { ||                 fame     = 20,",0
532,magicmart_flyer,SCRIPT_REWARD,MEDIUM,PROTECTED_REVIEW,GENERIC_REWARD_LIKE_CONTEXT,NPC_SCRIPT,scripts/zones/Port_San_dOria/npcs/Regine.lua,50,"player:startEvent(510) ||     end || end ||  || entity.onEventFinish = function(player, csid, option, npc) ||     -- FLYERS FOR REGINE ||     if csid == 510 and option == 2 then ||         if npcUtil.giveItem(player, { { xi.item.MAGICMART_FLYER, 1 }, { xi.item.MAGICMART_FLYER, 14 } })  then ||             player:addQuest(xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE) ||         end ||     elseif csid == 603 then ||         npcUtil.completeQuest( ||             player, xi.questLog.SANDORIA, xi.quest.id.sandoria.FLYERS_FOR_REGINE, ||             { ||                 fame     = 20,",0
533,chunk_of_derfland_humus,QUEST_REFERENCE,LOW,SOURCE_REVIEW,REFERENCE_WITHOUT_ACQUISITION_PROOF,QUEST,scripts/quests/sandoria/Her_Majestys_Garden.lua,50,"end, ||  ||         [xi.zone.CHATEAU_DORAGUILLE] = ||         { ||             ['Chalvatot'] = ||             { ||                 onTrade = function(player, npc, trade) ||                     if npcUtil.tradeHas(trade, xi.item.CHUNK_OF_DERFLAND_HUMUS) then ||                         return quest:progressEvent(83) ||                     end ||                 end, ||  ||                 onTrigger = quest:event(82), ||             }, ||",0
